claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
“Navarra con UPN fue la Comunidad con menos paro de España. Con el PSOE y su tropa nacionalista es la séptima”,Sergio Sayas,2021-10-28,2021-11-02 00:00:00,verdad a medias,es,newtral.es,mostly true
“En Cataluña se han creado más empresas este año que las que se han creado en Madrid”,Roger Torrent,2021-11-29,2021-12-04 00:00:00,verdad a medias,es,newtral.es,mostly true
“Somos el tercer país de la OCDE con más días de vacaciones” ,Isabel Díaz Ayuso,2022-12-14,2022-12-16 00:00:00,verdad a medias,es,newtral.es,mostly true
“Los partidos que llevaban en sus programas la salida de la UE han reformulado esa intención”,Pedro Sánchez,,2019-03-26 00:00:00,verdad a medias,es,newtral.es,mostly true
La expectativa de vida de una persona transgénero es de 35 años,,,2018-12-05 14:20:11,verdadero pero,es,colombiacheck.com,mostly true
"“Usted antes hacía referencia efectivamente al alto desempleo juvenil, pero ¿sabe cuánto se ha reducido la tasa de desempleo juvenil durante estos últimos años? (...) Seis puntos”",Pedro Sánchez,2023-07-04,2023-07-05 00:00:00,verdad a medias,es,newtral.es,mostly true
“[En Extremadura] tenemos unas listas de espera en Sanidad absolutamente escandalosas y no las hay en otras regiones de España”,Ángel Pelayo,2023-05-17,2023-05-19 00:00:00,verdad a medias,es,newtral.es,mostly true
“El Gobierno acaba de adquirir por 1€ un agujero de 35.000 millones del banco Sareb. El 43% del gasto público sanitario en España en 2021 en plena pandemia”,Íñigo Errejón,2022-01-18,2022-01-21 00:00:00,verdad a medias,es,newtral.es,mostly true
"""Hoy nos hemos enterado por la prensa que hay 15 plazas mir que han quedado vacantes (en Aragón). Es decir, que prefieren los profesionales, a veces irse fuera a otras comunidades""",Alejandro Nolasco,2023-05-15,2023-05-17 00:00:00,verdad a medias,es,newtral.es,mostly true
“Desde hace ya años el Gobierno de España les debe a los castellanos y leoneses 182 millones de euros del IVA que no le da la gana de pagar a Sánchez”,Javier Maroto,2022-01-13,2022-01-19 00:00:00,verdad a medias,es,newtral.es,mostly true
“Se han bajado los impuestos a unos pocos y crecemos menos y creamos menos empleo que en el resto del país”,José Vélez,2023-05-19,2023-05-23 00:00:00,verdad a medias,es,newtral.es,mostly true
"“Gobiernos del Partido Popular indultaron a miembros de Terra Lliure, sentenciados por terrorismo durante una investidura”",Pedro Sánchez,2023-11-15,2023-11-16 00:00:00,verdad a medias,es,newtral.es,mostly true
Alcaldía de Cali recibió el premio a la Alta Gerencia pública,,,2020-12-16 19:27:22,verdadero pero,es,colombiacheck.com,mostly true
Marcamos un hito al Cruzar el Túnel de la Línea,,,2021-08-06 21:24:07,verdadero pero,es,colombiacheck.com,mostly true
"“Las medias de ratio son las más bajas de la historia (...) Por tanto, creo sinceramente que se ha hecho un esfuerzo notable en materia de educación”",Juan Manuel Moreno,2022-07-21,2022-07-28 00:00:00,verdad a medias,es,newtral.es,mostly true
El coronavirus es como una gripa pero con mayor compromiso pulmonar,,,2020-03-20 18:52:09,verdadero pero,es,colombiacheck.com,mostly true
“Este Gobierno ha salido a los españoles a razón de 6.000 millones de euros cada mes en deuda pública”,Alberto Núñez Feijóo,2023-01-10,2023-01-12 00:00:00,verdad a medias,es,newtral.es,mostly true
"""La venta de coches ha caído un 30% [en términos interanuales] y un 9% a lo largo del año""",Teodoro García Egea,,2019-09-18 00:00:00,verdad a medias,es,newtral.es,mostly true
“Hemos reducido cinco puntos la brecha retributiva entre hombres y mujeres”,Yolanda Díaz,2022-05-04,2022-05-06 00:00:00,verdad a medias,es,newtral.es,mostly true
Petro presentó reforma laboral frente a una plaza vacía,,,2023-03-23 19:47:41,verdadero pero,es,colombiacheck.com,mostly true
“Éramos la comunidad autónoma con menos desempleo de España y ahora ya somos la cuarta”,Javier de Andrés,2023-11-06,2023-11-07 00:00:00,verdad a medias,es,newtral.es,mostly true
“¿Si les va tan bien por qué el cierre de empresas en España en el año 2022 ha batido récords con más de 26.200 empresas disueltas?”,Iván Espinosa de los Monteros,2023-04-19,2023-04-21 00:00:00,verdad a medias,es,newtral.es,mostly true
Los datos de paro desestacionalizado son los peores en nueve años,Pablo Casado,,2019-07-26 00:00:00,verdad a medias,es,newtral.es,mostly true
Narcotraficantes pagaron 12 millones de dólares asesores de Santos 2010,,,2020-07-07 14:13:45,verdadero,es,colombiacheck.com,true
"Son cuatro licitaciones del Institut de Cultura de Barcelona, una entidad pública empresarial con el 100% del capital público",,,2021-01-22 09:08:00,cierto,es,verificat.cat,true
Tú pagas la energía más cara de Europa y 32 expolíticos de PP y PSOE se forran en las eléctricas,Pablo Echenique,,2018-12-27 00:00:00,verdadero,es,newtral.es,true
"“En mi primer día en el puesto introduje un plan integral para arreglar nuestro sistema de inmigración, asegurar la frontera y proveer un camino a la ciudadanía para los dreamers y mucho más”.
",Joe Biden,2024-03-07,2024-03-07 00:00:00,verdad,es,univision.com,true
Un soldado estadounidense arrojó a un perro a un acantilado,Varias fuentes,2020-01-09,2020-01-15 23:10:00,verdadero,es,factual.afp.com,true
Trump pagó 750 dólares en impuestos,Kamala Harris,2020-10-07,2020-10-07 00:00:00,verdad,es,univision.com,true
Dos hombres bailan sobre una ballena muerta,Fuentes múltiples,2019-04-11,2019-04-30 16:19:00,verdadero,es,factual.afp.com,true
Sobre el Gobierno de Andalucía: “Han quitado 700 maestros este año en la oferta pública de empleo,Susana Díaz,,2019-07-11 00:00:00,verdadero,es,newtral.es,true
Canales de Venecia se quedaron sin agua debido a la sequía,,,2023-03-01 00:00:00,cierto,es,efectococuyo.com,true
Cantante se burla de bloqueo y bombardeos de Israel a Gaza,,,2023-11-09 19:45:16,verdadero,es,colombiacheck.com,true
No está comprobado que trino sobre 'hijos de la luz' sea de cuenta oficial,,,2023-10-20 18:26:55,verdadero,es,colombiacheck.com,true
"Estos dos hombres que aparecen junto Juan Guaidó pertenecen a Los Rastrojos, un grupo armado colombiano",Wilfredo Cañizares,2019-09-12,2019-09-13 03:20:00,verdadero,es,factual.afp.com,true
Rodolfo Hernández dijo que era seguidor de Hitler,,,2022-06-01 00:00:00,cierto,es,efectococuyo.com,true
La finalidad de la reforma es reducir el aforamiento político al estricto ejercicio de las funciones del cargo público,María Isabel Celaá Diéguez,,2018-10-02 00:00:00,verdadero,es,newtral.es,true
Una urna electoral en Toledo estaba sin precinto durante las elecciones generales de Uruguay en 2019,Varias fuentes,2019-10-27,2019-10-28 23:51:00,verdadero,es,factual.afp.com,true
"“Los inmigrantes indocumentados pagaron 11,700 millones de dólares en impuestos estatales y federales en 2014”.",Julian Castro,2020-09-27,2020-10-05 00:00:00,verdadero,es,telemundo.com,true
Colombia posee el 10% de la biodiversidad del planeta,,,2022-05-18 13:07:38,verdadero,es,colombiacheck.com,true
Valencia introduce uniformes escolares igualitarios,Múltiples fuentes,2020-01-11,2020-01-21 17:38:00,verdadero,es,factual.afp.com,true
Los datos sobre la seguridad de las vacunas del COVID-19 para las mujeres embarazadas son tranquilizadores,"Anne Schuchat, directora adjunta principal de los CDC",2021-05-19,2021-05-20 00:00:00,verdadero,es,telemundo.com,true
"Los presidenciables de Morena está en cientos de espectaculares, en los cuales aparece su rostro y nombre en portadas de al menos nueve revistas, según la revisión del Repositorio Documental de la Comisión de Quejas y Denuncias del INE",Animal Politico - El Sabueso,,2023-08-23 06:00:25,verdadero,es,animalpolitico.com,true
Con la noticia del hallazgo sin vida de Jesús Ociel Baena Saucedo circularon menciones en las que no se respetó su identidad de género.,Animal Politico - El Sabueso,,2023-11-15 14:12:52,verdadero,es,animalpolitico.com,true
"Desde el inicio de la pandemia, con el auge del teletrabajo también en la administración pública, la cuestión de las dietas de los cargos públicos está de actualidad.",,,2020-12-02 08:10:00,cierto,es,verificat.cat,true
Los perros pueden oler si alguien tiene coronavirus,Estadium Miami Heat,2021-01-28,2021-02-15 00:00:00,verdad,es,univision.com,true
España puede multar con hasta 901.000 euros al barco de Open Arms,Fuentes múltiples,2019-07-01,2019-07-10 17:41:00,verdadero,es,factual.afp.com,true
Manizales es una de las 9 ciudades donde no hay sobrecostos por la pandemia,,,2020-07-21 20:43:07,verdadero,es,colombiacheck.com,true
Carlos Slim sugiere elevar la edad de jubilación a 75 años,,,2018-09-21 16:30:00,verdadero,es,factual.afp.com,true
"Estados Unidos representa 4% de la población global, pero que registra 20% de las muertes del mundo por coronavirus",Joe Biden ,2020-10-15,2020-10-15 00:00:00,verdadero,es,telemundo.com,true
En las encuestas no se pregunta por la monarquía,Pablo Iglesias,,2018-11-16 00:00:00,verdadero,es,newtral.es,true
"Garry Kasparov: “Siempre vale la pena señalar como las personas que nunca vivieron bajo el socialismo lo adoran, mientras que todos los que vivieron en él lo odian”",Varias fuentes,2020-03-30,2021-04-09 22:20:00,verdadero,es,factual.afp.com,true
"""La desaparición del contrato de obra y su sustitución por un mecanismo alternativo de finalización del contrato solo se hace para un sector, el de la construcción""",Cuca Gamarra,2022-02-03,2022-02-06 00:00:00,verdadero,es,newtral.es,true
"“[Herschel Walker] dice que no hay excepciones (para el aborto), ni siquiera en el caso de violación, incesto o por la vida de la madre”",Raphael Warnock,2022-10-14,2022-10-15 00:00:00,verdad,es,univision.com,true
El CNE de Ecuador cambió de morado a verde el color de las papeletas para las elecciones presidenciales,Varias fuentes,2021-02-02,2021-02-04 22:29:00,verdadero,es,factual.afp.com,true
Eso mismo [el veto parental] hace un mes y medio lo firmaron en la Junta de Andalucía,Fernando López Miras,,2020-01-22 00:00:00,verdadero,es,newtral.es,true
los portales de viviendas de Barcelona pueden actuar de refugios climáticos.,Internet,,2023-08-23 11:23:00,cierto,es,verificat.cat,true
Ellos sabían lo que estaba pasando y no te lo dijeron (sobre el covid-19),Kamala Harris,2020-10-08,2020-10-08 00:00:00,verdad,es,univision.com,true
La Luna y Venus se funde con la estatua del Cristo Redentor Jesús en Río de Janeiro,multiple sources,2019-12-07,2019-12-19 20:32:00,verdadero,es,factual.afp.com,true
La foto muestra a monjas detenidas por participar de una manifestación contra la detención de niños migrantes en Estados Unidos,Varias fuentes,2020-02-14,2020-02-25 22:25:00,verdadero,es,factual.afp.com,true
Erupción del volcán Shishaldin en Alaska,Mi Morelia,2020-01-08,2020-01-09 23:03:00,verdadero,es,factual.afp.com,true
Tanto usted (a Pedro Sánchez) como la vicepresidenta y el ministro Campo se comprometieron a traer una legislación accesoria para no tener que acudir al estado de alarma para poder gestionar una pandemia,Pablo Casado,2020-12-16,2020-12-18 00:00:00,verdadero,es,newtral.es,true
"""Es 20.8 veces más probable que la policía mate a alguien a que muera a manos de un criminal""","Chris Larson, senador estatal de Milwaukee ",2020-08-24,2020-09-15 00:00:00,verdad,es,telemundo.com,true
La Junta gasta más en publicidad institucional que en pensiones no contributivas,Teresa Rodríguez,,2018-11-28 00:00:00,verdadero,es,newtral.es,true
"“En cuanto a los bajos salarios y las limitadas prestaciones de los trabajadores de la salud que trabajan a domicilio, el 40% sigue recibiendo cupones para alimentos o Medicaid""",Joe Biden,2020-07-21,2020-10-30 00:00:00,verdadero,es,telemundo.com,true
"""Nuestra deuda con el Estado es treinta veces inferior a la deuda de Cataluña""",Alfonso Rueda,2023-11-17,2023-11-23 00:00:00,verdadero,es,newtral.es,true
"La nueva política de uso está relacionada con la posibilidad de comprar productos a empresas directamente a través de la aplicación, no con los grupos",Internet,,2021-05-21 11:00:00,cierto,es,verificat.cat,true
Video de un hombre que es pinchado sin aplicarle la vacuna contra el covid-19,Varias fuentes,2021-04-03,2021-04-14 19:10:00,verdadero,es,factual.afp.com,true
Tú no has hecho un plan de salud en tu gobierno,Joe Biden,2020-09-30,2020-09-30 00:00:00,verdad,es,univision.com,true
Donald Trump tuiteó a un impostor que se hizo pasar por su hermana Elizabeth Trump,The New York Times,2020-11-18,2020-12-11 00:00:00,verdad,es,univision.com,true
Venezolanos fueron tratados de forma desigual en Carulla,,,2021-06-17 21:14:15,verdadero,es,colombiacheck.com,true
Mayoría de firmantes del acuerdo de paz son campesinos que no tienen tierra,,,2020-07-17 17:04:41,verdadero,es,colombiacheck.com,true
Colombia solo llevó 71 deportistas a Tokio frente a 147 en Río 2016,,,2021-08-07 02:53:53,verdadero,es,colombiacheck.com,true
