claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
Las Palmas una de las islas españolas esta inundada en lava volcánica,Varias fuentes,2021-09-28,2021-10-04 18:42:00,parcialmente falso,es,factual.afp.com,
Princesa Leonor con el príncipe de Marruecos,,2022-08-28,2022-09-01 00:00:00,false,es,info-veritas.com,
La viruela del mono se trata de otra pandemia.,,,2022-08-22 00:00:00,falso,es,univision.com,false
El cambio climático afecta “de forma desproporcionada a las comunidades de bajos ingresos y comunidades de color”.,,2022-08-19,2022-09-26 00:00:00,verdad,es,univision.com,
"""“California fue el #1 nacional en crecimiento del empleo en julio""",Gavin Newsom,2022-09-19,2022-09-01 00:00:00,falta contexto,es,univision.com,
Novak Djokovic no participe en el US Open de Estados Unidos porque la farmacéutica Moderna copatrocina el torneo,,2022-08-28,2022-09-02 00:00:00,falso,es,univision.com,false
La princesa Leonor aparece bailando en un vídeo de Tik-Tok,,2022-08-04,2022-08-04 00:00:00,false,es,info-veritas.com,
El corte inglés ofrece 200 puestos de trabajo por whatsapp,,2022-08-11,2022-08-11 00:00:00,false,es,info-veritas.com,
Amancio Ortega recomienda invertir en bitcoins,,2022-08-22,2022-08-22 00:00:00,false,es,info-veritas.com,
El hijo de un marroquí que llegue a Aragón ingresará 522 euros al mes,Varias Fuentes,2021-10-10,2021-10-15 19:50:00,engañoso,es,factual.afp.com,mostly false
"Kast está contra la gratuidad universitaria, del matrimonio igualitario, de prohibir el aborto, así como a favor de “perseguir opositores políticos” y de subir la edad de jubilación",Varias fuentes,2021-10-27,2021-11-29 21:50:00,verificamos,es,factual.afp.com,
Chile es uno de los cinco países más desiguales del mundo,Varias fuentes,2021-02-22,2021-02-25 22:41:00,falso,es,factual.afp.com,false
"Yuyuniz Navas dijo que el voto de una persona de La pintana o la periferia no puede valer lo mismo que el de una persona del sector oriente, que es más importante",Varias fuentes,2021-05-06,2021-05-13 00:33:00,sin registro,es,factual.afp.com,
Zaragoza alcanzó los 52 grados según un breve del diario The New York Times,New York Times,2022-07-18,2022-08-10 00:00:00,false,es,info-veritas.com,
"“Así se ve la erupción de un volcán desde el espacio”, señala texto del video que muestra supuestamente desde el espacio la humareda que genera una erupción volcánica moviéndose a gran velocidad",Vala Afshar,2022-08-16,2022-08-19 00:00:00,falso,es,univision.com,false
"Niño sostiene una pancarta que dice ""Quiero estudiar para no ser como Jadue”",,2021-05-22,2021-05-25 21:10:00,falso,es,factual.afp.com,false
"Barack Obama se quedó con 33 millones de páginas de documentos tras dejar la Presidencia,  “muchos de ellos clasificados”.",Donald Trump,2022-08-08,2022-08-15 00:00:00,falso,es,univision.com,false
"""“Esos agentes del IRS están diseñados para perseguirlos a ustedes, no están diseñados para perseguir a los multimillonarios o las grandes corporaciones, están diseñados para perseguir a las pequeñas empresas y familias trabajadoras en todo el país”",Ted Cruz,2022-08-07,2022-08-13 00:00:00,no hay evidencias,es,univision.com,
El video Nevermind the slavery (No importa la esclavitud) es del himno oficial del Mundial de Fútbol Qatar 2022,,2022-08-07,2022-08-12 00:00:00,falso,es,univision.com,false
"Constituyentes chilenos de La Lista del Pueblo proponen liberar a todos los ladrones, acabar con la propiedad privada y otras afirmaciones",Varias fuentes,2021-05-24,2021-05-31 23:24:00,verificamos,es,factual.afp.com,
Esta mansión en EEUU es del precandidato presidencial chileno comunista Daniel Jadue,Varias fuentes,2021-05-23,2021-06-11 18:38:00,falso,es,factual.afp.com,false
"[T] No, Alemania no ha autorizado ni la pena de muerte ni la cadena perpetua para políticos corruptos",,,2018-03-05 00:00:00,falso,es,maldita.es,false
La guerra contra las drogas causó durante los últimos 40 años la muerte de un millón de latinoamericanos,Gustavo Petro,,2022-08-10 00:00:00,no hay evidencias,es,univision.com,
"[T] No, el vídeo de maltrato infantil en un supuesto orfanato saharaui no está grabado en el Sáhara",,,2018-03-05 00:00:00,falso,es,maldita.es,false
“También en algunas zonas del mundo sería conveniente consumir menos carne: esto también puede contribuir a salvar el medio ambiente”,Papa Francisco,2022-07-11,2022-08-07 00:00:00,verdad,es,univision.com,
Biden levantó en secreto las sanciones a Rusia,El Chapucero,2022-07-17,2022-07-29 00:00:00,falso no hay evidencias,es,univision.com,
"[T] No, Amnistía Internacional no ha pedido a España que no llame &quot;banda terrorista&quot; a ETA",,,2018-02-27 00:00:00,falso,es,maldita.es,false
"Gobierno chino amenazó con derribar avión de Nancy Pelosi, presidenta de la Cámara de Representantes de EEEUU, si visita Taiwán",,,2022-08-02 00:00:00,falso,es,univision.com,false
La joven que toca versión de “Oye cómo va” en un video es una de las hijas del expresidente Barack Obama,,,2022-08-03 00:00:00,falso,es,univision.com,false
"[T] No, fumar conduciendo no es una infracción que resta 4 puntos",,,2018-03-01 00:00:00,falso,es,maldita.es,false
"[T] No, Rajoy no ha confesado haber donado semen mientras ejercía en Santa Pola",,,2023-12-04 00:00:00,falso,es,maldita.es,false
"[T] No, en Asturias no se usa en la ESO un libro que enseña que Asturias es una nación diferente a España",,,2023-12-04 00:00:00,falso,es,maldita.es,false
EEUU se inundará de este a oeste en 30 años por el cambio climático,Michael (@mrj880),2022-07-08,2022-07-19 00:00:00,falso,es,univision.com,false
"Biden dijo ""fin de la diapositiva"" (""end of quote"") y ""repetir la línea"" (""repeat the line"") leyendo un discurso durante la presentación de la orden ejecutiva sobre el aborto",Greg Price,2022-08-08,2022-08-18 00:00:00,verdad,es,univision.com,
"La imagen del Telescopio Espacial James Webb es inventada, fue recreada con Photoshop",,2022-07-12,2022-07-15 00:00:00,es falso que la imagen del telescopio espacial james webb es inventada la imagen es auténtica,es,univision.com,
"[T] No, no han ingresado a un malagueño tras recibir una paliza por estornudar sobre 9 rayas de cocaína",,,2023-12-04 00:00:00,falso,es,maldita.es,false
"En lugar de dejar de usar las aplicaciones del ciclo menstrual de EEUU por completo, deberían cambiarse a las apps que ofrecen las empresas con sede en la Unión Europea (UE) debido a las regulaciones más estrictas con respecto al uso de datos privados de los usuarios.

",,2022-06-24,2022-07-23 00:00:00,lo que sabemos,es,univision.com,
llamada de Sanidad para la cuarta dosis contra la Covid-19,,2022-07-24,2022-07-28 00:00:00,false,es,info-veritas.com,
"[T] No, en el año 2015 no murieron 29 hombres a manos de sus parejas",,,2023-12-04 00:00:00,falso,es,maldita.es,false
"Esta imagen muestra la Torre de El Cairo, en Egipto, iluminada con la bandera de Palestina ",,2023-10-09,2023-10-13 00:00:00,falso  manipulado,es,univision.com,
"En este video el primer ministro de Israel, Benjamin Netanyahu, anuncia un ataque nuclear contra la Franja de Gaza. ",,,2023-10-13 00:00:00,falso  manipulado,es,univision.com,
Este video de una explosión entre edificaciones blancas y grises muestra el inicio de la operación “Espadas de Hierro” por parte de Israel. ,,2023-10-07,2023-10-13 00:00:00,falso  fuera de contexto,es,univision.com,
El bicarbonato de sodio sirve para eliminar rápidamente las infecciones vaginales o candidiasis,Mensajes Positivos,2018-11-04,2019-07-15 22:15:00,verificamos,es,factual.afp.com,
Petro inscribió a 8200 guerrilleros como jurados de votación,Varias fuentes,2023-10-19,2023-10-27 17:30:00,falso,es,factual.afp.com,false
Encuestas con la intención de voto para las elecciones de 2023 en Medellín,Varias fuentes,2023-10-25,2023-10-28 00:17:00,falso,es,factual.afp.com,false
Aficionados del Atlético de Madrid desplegan bandera palestina,Varias fuentes,2023-10-19,2023-10-30 17:45:00,falso,es,factual.afp.com,false
Cartel con prohibiciones de comportamiento para el Mundial de Catar 2022,Varias fuentes,2022-10-06,2022-10-07 20:06:00,engañoso,es,factual.afp.com,mostly false
Bounou (Marruecos) cuestionó a periodistas en Catar 2022 por no saber árabe,Varias fuentes,2022-12-10,2022-12-20 21:36:00,engañoso,es,factual.afp.com,mostly false
Marcha en rosario contra el Fraude de elecciones 2023,Varias fuentes,2023-10-30,2023-11-03 22:14:00,falso,es,factual.afp.com,false
Hacienda establece un límite de 1.000€ para sacar dinero en los cajeros,,2022-07-17,2022-07-21 00:00:00,false,es,info-veritas.com,
Feijóo dando la mano a Arnaldo Otegi,,2022-07-10,2022-07-19 00:00:00,false,es,info-veritas.com,
Lionel Messi llama a votar por Javier Milei en este video,Varias fuentes,2023-08-11,2023-08-12 23:17:00,falso,es,factual.afp.com,false
Messi empezó a seguir en Instagram a Javier Milei,Varias fuentes,2023-08-13,2023-08-18 20:32:00,falso,es,factual.afp.com,false
Video muestra a Javier Milei besando a su hermana,Varias fuentes,2023-08-16,2023-08-25 23:05:00,falso,es,factual.afp.com,false
Milei y Villarruel evitaron que se derogue la ley de alquileres,Varias fuentes,2023-08-23,2023-08-29 23:31:00,falso,es,factual.afp.com,false
Pfizer ha creado una vacuna contra la viruela del mono,,2022-07-17,2022-07-18 00:00:00,false,es,info-veritas.com,
"Alberto Fernández pidió a los argentinos que ""no se quejen""",Varias fuentes,2023-08-30,2023-08-31 23:08:00,falta contexto,es,factual.afp.com,
La vacuna de la viruela no sirve para nada,,2022-05-20,2022-05-20 00:00:00,false,es,info-veritas.com,
"el Papa emérito, Benedicto XVI, ha fallecido",,2022-07-10,2022-07-12 00:00:00,false,es,info-veritas.com,
Video muestra a Alberto Fernández borracho en La Rioja,Varias fuentes,2023-09-01,2023-09-14 20:07:00,falso,es,factual.afp.com,false
Video muestra a Alberto Fernández borracho o drogado,Varias fuentes,2022-03-30,2022-03-31 22:32:00,falso,es,factual.afp.com,false
Niño africano siendo orinado por personas en Francia,Varias fuentes,2023-09-16,2023-09-20 20:33:00,falso,es,factual.afp.com,false
"""Mi estrategia ha reducido las muertes por covid en un 90%""",Joe Biden,,2022-07-08 00:00:00,engañoso,es,univision.com,mostly false
Dani Rovira: &quot;Me da vergüenza ser español&quot;,,,2019-12-02 00:00:00,falso,es,maldita.es,false
“Más de 3.5 millones de inmigrantes ilegales han cruzado la frontera desde que Biden asumió el cargo. Esta cifra es mayor que la población de 21 estados”.,Ronna McDaniel,2022-06-17,2022-07-03 00:00:00,engañoso,es,univision.com,mostly false
Pedro Sánchez: &quot;No he pensado nunca en pactar con el PP&quot;,,,2020-07-08 00:00:00,contexto,es,maldita.es,
Vídeo de niños israelíes en jaulas secuestrados por Hamás,,,2023-10-13 00:00:00,contexto,es,maldita.es,
Churrascos de bondiola infectados por parásitos Trichinella,Varias fuentes,2023-09-14,2023-09-22 20:35:00,falso,es,factual.afp.com,false
"Comenzarán a subir a WhatsApp fotos de los combates en los asentamientos judíos. El archivo se llama Seismic Waves CARD. No lo abras, pirateará tu teléfono en 10 segundos.",,,2023-10-10 00:00:00,falso,es,maldita.es,false
Están enviando un vídeo que se llama &quot;India lo está haciendo&quot; que te piratea el teléfono en 10 segundos,,,2022-01-11 00:00:00,falso,es,maldita.es,false
"Van a subir unas fotos del terremoto de Calvario por WhatsApp. El archivo se llama Ondas Sísmicas CARD, no las abras ni veas, te hackea el teléfono en 10 segundos y no se puede detener de ninguna manera.",,,2023-10-09 00:00:00,falso,es,maldita.es,false
"Patricia Bullrich: ""Milei me acoso todo el debate con mis propuestas""",Varias fuentes,2023-10-02,2023-10-03 21:03:00,falso,es,factual.afp.com,false
"Patricia Bullrich: ""Vamos a tener que utilizar los ahorros de la gente""",Varias fuentes,2023-08-29,2023-09-18 18:39:00,falso,es,factual.afp.com,false
Libro con hombres del mismo sexo e hijo durmiendo desnudos en una cama forma parte del Programa Nacional de Educación Sexual Integral de Argentina,Varias fuentes,2023-10-02,2023-10-05 20:19:00,falso,es,factual.afp.com,false
Videmo muestra a Hamás derriba un helicóptero de Israel,Varias fuentes,2023-10-08,2023-10-11 17:31:00,falso,es,factual.afp.com,false
Un vídeo llamado ‘Carnaval de las palomitas’ te hackea el móvil en 10 segundos,,,2023-04-27 00:00:00,falso,es,maldita.es,false
Cruz Roja regala tarjeta alimenticia,,,2020-05-22 00:00:00,falso,es,maldita.es,false
Video de la visita de Biden a Israel en 2023,Varias fuentes,2023-10-17,2023-10-17 22:14:00,sin contexto,es,factual.afp.com,
"El Gobierno de España junto a Cáritas, anunció la inversión de 800 millones de euros para las Tarjetas Alimentarias",,,2020-10-22 00:00:00,falso,es,maldita.es,false
El exfiscal general de Estados Unidos Bill Barr fue arrestado y condenado por traición,Varias fuentes,2021-06-27,2021-07-03 00:35:00,falso,es,factual.afp.com,false
Donald Trump invocó la Ley de Insurrección,Varias fuentes,2021-01-10,2021-01-13 17:55:00,falso,es,factual.afp.com,false
McDonald&#039;s regala un cupón de 100€ por su reapertura tras el confinamiento a quienes completen una encuesta,,,2020-05-12 00:00:00,falso,es,maldita.es,false
El vicepresidente de Estados Unidos puede cambiar los resultados de la elección presidencial durante el conteo de los votos del Colegio Electoral,Donald Trump,,2022-06-22 00:00:00,falso,es,univision.com,false
Vueling promociona 35.000 plazas de avión gratis.,,,2020-06-18 00:00:00,falso,es,maldita.es,false
"Israel bombardea la iglesia ortodoxa de San Porfirio, en Gaza",,,2023-10-10 00:00:00,falso,es,maldita.es,false
Israel bombardea edificios en Gaza,,,2023-10-10 00:00:00,falso,es,maldita.es,false
Vídeo de un terrorista de Hamás sonriendo antes de que Israel los ataque con un misil,,,2023-10-10 00:00:00,falso,es,maldita.es,false
Hezbolá se une al ataque contra Israel,,,2023-10-10 00:00:00,falso,es,maldita.es,false
Vídeo de un helicóptero israelí siendo derribado por Hamás,,,2023-10-09 00:00:00,falso,es,maldita.es,false
Los palestinos crean escenas falsas de los ataques entre Israel y Hamás,,,2023-11-10 00:00:00,falso,es,maldita.es,false
Supuesto e-mail de Amazon que regala un Samsung Galaxy 21,,,2021-10-17 00:00:00,falso,es,maldita.es,false
Rusia encontró en el subsuelo de la acería tomada en Mariupol “una base de la OTAN”,,,2022-05-23 00:00:00,falso,es,univision.com,false
El video muestra un rayo globular o centella,Varias fuentes,2020-01-06,2020-04-13 22:51:00,falso,es,factual.afp.com,false
"La violencia con armas en la ciudad de Chicago contradice la idea de que prohibiciones de armas podrían prevenir tiroteos masivos,",Greg Abbott,2022-05-25,2022-06-13 00:00:00,engañoso,es,univision.com,mostly false
" “Cuando aprobamos la prohibición de armas de asalto, los tiroteos masivos disminuyeron. Cuando expiró la ley, los tiroteos masivos se triplicaron”",Joe Biden,2022-05-25,2022-05-30 00:00:00,falta contexto,es,univision.com,
Este video muestra la ciudad de Wuhan,Varias fuentes,2020-03-27,2020-04-29 23:08:00,engañoso,es,factual.afp.com,mostly false
Keanu Reeves critica en un mensaje a hombres que permiten que sus esposas vistan como prostitutas,Varias fuentes,2018-07-10,2020-12-02 18:25:00,falso,es,factual.afp.com,false
Pilotos detenidos en Suecia han confesado intoxicar el aire,,,2023-03-22 00:00:00,falso,es,maldita.es,false
Gustavo Petro dijo que Jesús se parecía a él,Varios autores,2021-09-13,2021-09-24 17:30:00,falso,es,factual.afp.com,false
Rodolfo Hernández culpó a Petro por los nuevos cargos en la Procuraduría,Varios autores,2021-12-28,2022-01-05 18:43:00,falso,es,factual.afp.com,false
En Colombia hay un nuevo censo electoral y todos deben reinscribir la cédula,Varias fuentes,2022-01-06,2022-01-13 23:32:00,falso,es,factual.afp.com,false
"Este es un perfil en Twitter de Yhonier Leal, ""petrista hasta los tuétanos""",Varios autores,2022-01-22,2022-01-24 22:55:00,falso,es,factual.afp.com,false
Cédulas suplantan a un colombiano fallecido para las elecciones de 2022,Varios autores,2022-01-16,2022-01-28 20:16:00,engañoso,es,factual.afp.com,mostly false
"Exlíderes de las FARC visten camiseta que dice ""Gustavo Petro, presidente""",Varios autores,2022-01-25,2022-02-02 21:10:00,falso,es,factual.afp.com,false
Una foto registra el encuentro entre Gustavo Petro y el papa Francisco,Varios autores,2022-02-02,2022-02-03 17:37:00,montaje,es,factual.afp.com,
Álvaro Uribe y Rodolfo Hernández están involucrados en el caso del banco UBS en Francia,Varios autores,2022-02-06,2022-02-15 21:39:00,falso,es,factual.afp.com,false
"Petro dijo que la riqueza es de quien la necesita, no de quien la crea",Varios autores,2022-02-15,2022-02-21 22:16:00,sin registro,es,factual.afp.com,
La congresista colombia Margarita Restrepo señaló que apoya la importación de papa,Varios autores,2022-02-05,2022-02-22 21:59:00,falso,es,factual.afp.com,false
El colombiano Gustavo Petro tuiteó que desea seguir el legado de Hugo Chávez,Varios autores,2018-03-15,2022-03-09 20:47:00,falso,es,factual.afp.com,false
Comunicado de las FARC apoyando a Gustavo Petro en 2022,Varios autores,2022-02-19,2022-03-10 00:43:00,sin registro,es,factual.afp.com,
"Diego Caicedo, candidato al Congreso colombiano, recibió una notificación de imputación de cargos por constrenimiento electoral",Varios autores,2022-03-09,2022-03-11 21:34:00,falso,es,factual.afp.com,false
Duque no recibió a observadores europeos que denuncian fraude en elecciones,Varios autores,2022-02-28,2022-03-11 21:45:00,engañoso,es,factual.afp.com,mostly false
Video advierte sobre lapiceros borrables entregados en las legislativas de 2022 en Colombia,Varios autores,2022-03-10,2022-03-14 21:27:00,falso,es,factual.afp.com,false
Video con lapicero borrable del INE para las votaciones del 6 de junio en México,Varias fuentes,2021-05-19,2021-05-26 18:07:00,falta contexto,es,factual.afp.com,
Video muestra capacitación para fraude en elecciones del 6 de junio de 2021 en México,Varias fuentes,2021-03-07,2021-03-18 22:47:00,falso,es,factual.afp.com,false
Spot de Morena sobre alianza partidista fue censurado por el INE,Varias fuentes,2021-03-20,2021-03-25 20:42:00,falso,es,factual.afp.com,false
Foto del diputado mexicano Gerardo Fernández Noroña en Aspen,Varias fuentes,2021-04-05,2021-04-12 17:31:00,falso,es,factual.afp.com,false
"AMLO concluyó el hospital de Tlaxiaco, abandonado por Calderón y Peña Nieto",Varios autores,2021-04-10,2021-04-16 20:31:00,falso,es,factual.afp.com,false
La construcción del hospital de Tlaxiaco costó más de 2.000 millones de pesos mexicanos,Varias fuentes,2021-04-11,2021-04-20 16:25:00,falso,es,factual.afp.com,false
Estas fotos muestran la clausura de una tortillería por no usar propaganda de Clara Luz Flores,Varias fuentes,2021-04-09,2021-04-20 21:23:00,falso,es,factual.afp.com,false
Esta foto muestra a un candidato del PRI siendo apedreado,Varias fuentes,2019-05-02,2021-04-21 21:41:00,falso,es,factual.afp.com,false
Los avances de la refinería de Dos Bocas en Tabasco al 2021,Varias fuentes,2021-04-14,2021-04-23 00:02:00,falso,es,factual.afp.com,false
Le lanzan cubetazos de agua a candidatos del PAN,Varias fuentes,2021-04-20,2021-04-26 23:33:00,falso,es,factual.afp.com,false
Propiedad de AMLO en Los Angeles valuada en 5MDD,Varias fuentes,2021-04-26,2021-04-28 17:19:00,falso,es,factual.afp.com,false
Imágenes de militares venezolanos llegando en abril de 2021 a la Ciudad de México,Varias fuentes,2021-04-22,2021-04-28 21:16:00,falso,es,factual.afp.com,false
El presidente Lázaro Cárdenas ordenó construir la residencia de Los Pinos en México,Varias fuentes,2021-01-31,2021-04-28 21:29:00,falso,es,factual.afp.com,false
"Un capitán de fragata llamó ""pendejos"" al PRI y al PAN en un evento con AMLO",Varias fuentes,2020-02-27,2021-05-06 22:16:00,falso,es,factual.afp.com,false
Insultaron al presidente de México durante un acto público,Varias fuentes,2020-02-23,2020-02-28 17:50:00,falso,es,factual.afp.com,false
El PRI y el PAN modificaron la ley del IMSS para que los nuevos trabajadores no tengan pensión,Varias fuentes,2021-01-28,2021-05-11 19:00:00,engañoso,es,factual.afp.com,mostly false
Alejandro González Iñárritu critica que medios no apoyen a AMLO,Varias fuentes,2021-05-14,2021-05-19 21:59:00,falso,es,factual.afp.com,false
"Fotos de la ""vida de ensueño"" del expresidente Peña Nieto",Varias fuentes,2021-05-12,2021-05-19 23:17:00,engañoso,es,factual.afp.com,mostly false
AMLO el presidente mejor evaluado del mundo según encuesta,Varias fuentes,2021-05-14,2021-05-20 18:21:00,engañoso,es,factual.afp.com,mostly false
Vídeo de aviones fumigando a la gente descaradamente en la playa y a baja altura en Perú. Por eso saben que va a haber un rebrote.,,,2020-11-01 00:00:00,falso,es,maldita.es,false
Meme con datos sobre la devaluación del peso con cada presidente de México muestran la buena gestión de AMLO,Varias fuentes,2021-04-24,2021-05-20 19:26:00,engañoso,es,factual.afp.com,mostly false
México :candidato a elecciones Samuel García reparte consoladores en su campaña al gobierno de Nuevo León,Varias fuentes,2021-05-22,2021-05-24 23:31:00,falso,es,factual.afp.com,false
El INE prohibió a AMLO hablar de sus logros,Varias fuentes,2021-04-26,2021-05-27 01:10:00,falta contexto,es,factual.afp.com,
Precios de la gasolina en México son distintos,Varias fuentes,2021-02-13,2021-02-27 06:42:00,engañoso,es,factual.afp.com,mostly false
"Señal de tránsito dice que Querétaro es ""estado libre de Morena""",Varias fuentes,2021-05-23,2021-05-28 19:05:00,falso,es,factual.afp.com,false
Fotomontaje de cierre de campaña de Morena y PT,Varias fuentes,2021-05-30,2021-06-01 23:35:00,engañoso,es,factual.afp.com,mostly false
Fumigan una borrasca para que no llueva en España en Navidad imagen satélite,,,2023-01-02 00:00:00,falso,es,maldita.es,false
Pedro Castillo manipuló fotografía de un mítin,Varias fuentes,2021-04-28,2021-04-30 23:23:00,falso,es,factual.afp.com,false
Rafael Lopez Aliaga tuiteó que las mujeres casadas deben dejar su vida social y dedicarse a su marido e hijos,Varias fuentes,2021-03-14,2021-03-16 16:18:00,falso,es,factual.afp.com,false
"""Sería un desperdicio no usar los órganos del cuerpo de Juanse"", dice la directora de Profamilia a El Espectador",Varias fuentes,2020-02-12,2020-02-13 23:27:00,falso,es,factual.afp.com,false
Para las votaciones del 11 de abril se debe asistir solo en el horario establecido por la ONPE,Varias fuentes,2021-03-12,2021-03-19 18:33:00,engañoso,es,factual.afp.com,mostly false
"Video que demuestra el apoyo de Verónika Mendoza, candidata presidencial en Perú, a Sendero Luminoso",Varias fuentes,2021-02-26,2021-04-06 20:23:00,falso,es,factual.afp.com,false
El joven que coreó &quot;Viva Franco&quot; en la manifestación de Ferraz es un militante del PSOE,,,2023-11-06 00:00:00,falso,es,maldita.es,false
El rey ha destituido al presidente del Gobierno y este ha pasado a estar en funciones hasta que las Cortes Generales elijan un nuevo presidente,,,2023-07-24 00:00:00,falso,es,maldita.es,false
"Verónica Mendoza aseguró en TV que ""Comer una vez al día es suficiente""",Varias fuentes,2021-04-05,2021-04-07 00:25:00,falso,es,factual.afp.com,false
"Tucker Carlson es el creador/ideológo de la teoría conspirativa del ""gran reemplazo""; ""es su teoría""",Occupy Democrats,2022-05-15,2022-05-17 00:00:00,falso,es,univision.com,false
El candidato presidencial peruano Yonhy Lescano tiene nacionalidad chilena,Varias fuentes,2021-04-02,2021-04-08 19:15:00,engañoso,es,factual.afp.com,mostly false
Encuesta de la PUCP muestra a Lopez Aliaga como ganador en las elecciones de Perú,Varias fuentes,2021-04-03,2021-04-08 21:26:00,falso,es,factual.afp.com,false
Encuesta de CPI muestra a Pedro Castillo como favorito,Varias fuentes,2021-02-22,2021-04-09 23:56:00,falso,es,factual.afp.com,false
CNN publicó encuesta donde el favorito es López Aliaga,Varias fuentes,2021-04-09,2021-04-10 00:21:00,falso,es,factual.afp.com,false
Publicar selfies o fotos mostrando el voto en la cédula de sufragio en Perú puede ser castigado con hasta un año de cárcel,Varias fuentes,2021-04-10,2021-04-11 17:09:00,verdadero,es,factual.afp.com,true
"Lopez Aliaga propone ""nacionalizar venezolanos"" en Perú",,2021-04-09,2021-04-11 19:34:00,engañoso,es,factual.afp.com,mostly false
Encuesta Ipsos muestra como favorita a Verónika Mendoza para las elecciones de Perú,Varias fuentes,2021-04-08,2021-04-11 22:09:00,sin registro,es,factual.afp.com,
Partido Morado llamó a emitir votos cruzados por Acción Popular en las elecciones de Perú,Varias fuentes,2021-04-10,2021-04-11 23:10:00,falso,es,factual.afp.com,false
El Comercio publicó sobre un hecho de fraude electoral a favor de Keiko Fujimori en oficina de la ONPE,Varias fuentes,2021-04-13,2021-04-14 16:55:00,falso,es,factual.afp.com,false
Nicolás Maduro felicitó a Pedro Castillo por Twitter,Varias fuentes,2021-04-12,2021-04-16 22:07:00,sin registro,es,factual.afp.com,
"Video muestra hallazgo de actas electorales en Tumbes (Perú), tras elecciones de 2021",Varias fuentes,2021-04-18,2021-04-22 19:02:00,falso,es,factual.afp.com,false
Votos blancos y viciados se suman a Keiko Fujimori en encuesta,Varias fuentes,2021-04-22,2021-04-24 00:33:00,falso,es,factual.afp.com,false
Comando Conjunto publicó comunicado contra Pedro Castillo,Varias fuentes,2021-04-25,2021-04-26 18:45:00,falso,es,factual.afp.com,false
Encuesta da 71% de las preferencias a Pedro Castillo en balotaje en Perú,Varias fuentes,2021-04-24,2021-04-28 15:40:00,falso,es,factual.afp.com,false
"Esta foto muestra a un vehículo con un cartel que dice ""no voto por serranos"" durante la caravana por la familia y la democracia en Perú",Varias fuentes,2021-05-30,2021-06-01 17:52:00,falso,es,factual.afp.com,false
Se puede impugnar un voto y considerarlo nulo en las elecciones peruanas si la cédula no lleva la firma del presidente de mesa,Varias fuentes,2021-05-30,2021-06-01 20:00:00,verdadero,es,factual.afp.com,true
Las vacunas contra el covid-19 son innecesarias,Jenna Ellis,2022-05-08,2022-05-10 00:00:00,falso,es,univision.com,false
"Encuesta da a Pedro Castillo intención de voto de 80,5% y a Keiko Fujimori 19,5%",Varias fuentes,2021-05-21,2021-06-02 22:35:00,falso,es,factual.afp.com,false
Keiko Fujimori no tiene títulos universitarios,Varias fuentes,2021-05-23,2021-06-02 23:45:00,falso,es,factual.afp.com,false
Ayuso llama hijo de puta a Pedro Sánchez,,,2023-11-15 00:00:00,contexto,es,maldita.es,
Para las elecciones en Perú se debe usar doble mascarilla y protector facial,Varias fuentes,2021-05-31,2021-06-03 19:24:00,engañoso,es,factual.afp.com,mostly false
Este es el lapicero borrable que se usará en el balotaje elecciones 2021 en Perú,Varias fuentes,2021-05-31,2021-06-03 20:07:00,falso,es,factual.afp.com,false
La ministra Celaá llevaba guantes morados contra el coronavirus en la manifestación del 8M,,,2020-03-12 00:00:00,falso,es,maldita.es,false
Messi contrató a este Mickey Mouse para el cumpleaños de su hijo,Múltiples fuentes,,2019-03-06 19:56:00,falso,es,factual.afp.com,false
Video sobre el temblor en Cali,Fuentes múltiples,,2019-03-26 20:44:00,falso,es,factual.afp.com,false
Indígenas del Cauca destruyen infraestructura eléctrica,Múltiples fuentes,,2019-03-29 18:33:00,falso,es,factual.afp.com,false
"Orcas en la playa de Cabo Polonio, Rocha, Uruguay",Fuentes múltiples,,2019-04-02 15:40:00,falso,es,factual.afp.com,false
Luis Lacalle Pou admite en su biografía el abuso a las drogas y haber atropellado a una mujer.,Fuentes múltiples,2019-04-08,2019-04-16 20:55:00,falso,es,factual.afp.com,false
La Policía ataca a los manifestantes de Ferraz y huye de los inmigrantes en Barcelona,,,2023-11-07 00:00:00,falso,es,maldita.es,false
“Remdesivir está matando a la gente […] está probado que el remdesivir mata vidas”,Bryan Ardis,,2022-04-22 00:00:00,engañoso  falso,es,univision.com,
Se usó gas lacrimógeno en la manifestación en Ferraz contra la amnistía el 6 de noviembre,,,2023-11-07 00:00:00,contexto,es,maldita.es,
La pandemia del covid-19 es un complot para envenenar a las personas con veneno de serpiente.,Bryan Ardis,2022-04-11,2022-05-02 00:00:00,falso,es,univision.com,false
Banco Central de la República Argentina dispuso un corralito encubierto,Asesoramiento Contable Salta,2021-11-28,2021-11-29 22:43:00,falso,es,factual.afp.com,false
"Candidato presidencial Kast no presentó proyectos siendo diputado, fue al 4% de las sesiones en 2016 y al 14% en 2017",Varias fuentes,2019-11-19,2021-12-03 22:01:00,falso,es,factual.afp.com,false
